# Time t, Angular Momentum
3.515152e-01,2.356216e-01,1.739135e-06,2.356199e-01
3.555556e-01,2.356215e-01,1.757192e-06,2.356197e-01
3.595960e-01,2.356217e-01,1.775695e-06,2.356199e-01
3.636364e-01,2.356216e-01,1.798433e-06,2.356198e-01
3.676768e-01,2.356216e-01,1.816803e-06,2.356198e-01
3.717172e-01,2.356218e-01,1.838945e-06,2.356200e-01
3.757576e-01,2.356215e-01,1.857903e-06,2.356196e-01
3.797980e-01,2.356216e-01,1.877086e-06,2.356197e-01
3.838384e-01,2.356218e-01,1.898300e-06,2.356199e-01
3.878788e-01,2.356216e-01,1.920336e-06,2.356197e-01
3.919192e-01,2.356216e-01,1.936973e-06,2.356197e-01
3.959596e-01,2.356217e-01,1.958560e-06,2.356198e-01
4.000000e-01,2.356219e-01,1.979264e-06,2.356199e-01
