1.000000e-04 -9.220188e-11
4.115663e-03 -8.564448e-07
8.131325e-03 -4.027335e-06
1.214699e-02 -9.470793e-06
1.616265e-02 -1.683771e-05
2.017831e-02 -2.587246e-05
2.419398e-02 -3.653990e-05
2.820964e-02 -4.901603e-05
3.222530e-02 -6.367325e-05
3.624096e-02 -8.098907e-05
4.025663e-02 -1.014202e-04
4.427229e-02 -1.253947e-04
4.828795e-02 -1.531788e-04
5.230361e-02 -1.849453e-04
5.631928e-02 -2.205824e-04
6.033494e-02 -2.599371e-04
6.435060e-02 -3.026451e-04
6.836627e-02 -3.484473e-04
7.238193e-02 -3.968563e-04
7.639759e-02 -4.476205e-04
8.041325e-02 -5.005258e-04
8.442892e-02 -5.554960e-04
8.844458e-02 -6.126771e-04
9.246024e-02 -6.723633e-04
9.647590e-02 -7.349939e-04
1.004916e-01 -8.012932e-04
1.045072e-01 -8.719176e-04
1.085229e-01 -9.477206e-04
1.125386e-01 -1.029572e-03
1.165542e-01 -1.118427e-03
1.205699e-01 -1.215049e-03
1.245855e-01 -1.320253e-03
1.286012e-01 -1.434708e-03
1.326169e-01 -1.558980e-03
1.366325e-01 -1.693547e-03
1.406482e-01 -1.839068e-03
1.446639e-01 -1.995522e-03
1.486795e-01 -2.163481e-03
1.526952e-01 -2.343615e-03
1.567108e-01 -2.534770e-03
1.607265e-01 -2.738193e-03
1.647422e-01 -2.951608e-03
1.687578e-01 -3.175596e-03
1.727735e-01 -3.408376e-03
1.767892e-01 -3.647798e-03
1.808048e-01 -3.891930e-03
1.848205e-01 -4.135711e-03
1.888361e-01 -4.379266e-03
1.928518e-01 -4.615608e-03
1.968675e-01 -4.840299e-03
2.008831e-01 -5.049079e-03
2.048988e-01 -5.235615e-03
2.089145e-01 -5.394348e-03
2.129301e-01 -5.524419e-03
2.169458e-01 -5.617337e-03
2.209614e-01 -5.672143e-03
2.249771e-01 -5.685243e-03
2.289928e-01 -5.657978e-03
2.330084e-01 -5.589362e-03
2.370241e-01 -5.480710e-03
2.410398e-01 -5.336246e-03
2.450554e-01 -5.159129e-03
2.490711e-01 -4.957604e-03
2.530867e-01 -4.734124e-03
2.571024e-01 -4.501850e-03
2.611181e-01 -4.262755e-03
2.651337e-01 -4.027309e-03
2.691494e-01 -3.804022e-03
2.731651e-01 -3.595184e-03
2.771807e-01 -3.412076e-03
2.811964e-01 -3.259703e-03
2.852120e-01 -3.139010e-03
2.892277e-01 -3.052205e-03
2.932434e-01 -3.001980e-03
2.972590e-01 -2.990421e-03
3.012747e-01 -3.016949e-03
3.052904e-01 -3.074543e-03
3.093060e-01 -3.166381e-03
3.133217e-01 -3.283761e-03
3.173373e-01 -3.422985e-03
3.213530e-01 -3.579022e-03
3.253687e-01 -3.744020e-03
3.293843e-01 -3.917070e-03
3.334000e-01 -4.088879e-03
3.374157e-01 -4.256591e-03
3.414313e-01 -4.407854e-03
3.454470e-01 -4.552592e-03
3.494627e-01 -4.672641e-03
3.534783e-01 -4.779065e-03
3.574940e-01 -4.862700e-03
3.615096e-01 -4.925637e-03
3.655253e-01 -4.968834e-03
3.695410e-01 -4.999637e-03
3.735566e-01 -5.017404e-03
3.775723e-01 -5.028848e-03
3.815880e-01 -5.045207e-03
3.856036e-01 -5.060512e-03
3.896193e-01 -5.096224e-03
3.936349e-01 -5.143872e-03
3.976506e-01 -5.217961e-03
4.016663e-01 -5.320735e-03
4.056819e-01 -5.460274e-03
4.096976e-01 -5.649432e-03
4.137133e-01 -5.861493e-03
4.177289e-01 -6.126652e-03
4.217446e-01 -6.438793e-03
4.257602e-01 -6.780680e-03
4.297759e-01 -7.155753e-03
4.337916e-01 -7.561155e-03
4.378072e-01 -7.990332e-03
4.418229e-01 -8.434940e-03
4.458386e-01 -8.882570e-03
4.498542e-01 -9.342033e-03
4.538699e-01 -9.774993e-03
4.578855e-01 -1.019442e-02
4.619012e-01 -1.057754e-02
