5.00000e+02 -1.25956e+00 7.91185e-04 1.81115e+00 8.65e-05 4.87e-05 2.60e-03 1.27e-04 1.09e-03 3.59e-06 2.31e-04 8.11e-02 8.19e-02 8.24e-02 8.18e-02 6.93e-02 8.19e-02 8.19e-02 8.11e-02 8.19e-02 8.24e-02 8.18e-02 6.93e-02 8.19e-02 8.19e-02
5.10000e+02 -1.28557e+00 5.45758e-04 2.13786e+00 2.03e-04 3.86e-05 1.44e-03 1.22e-04 9.29e-04 2.09e-06 1.95e-04 7.72e-02 7.79e-02 7.84e-02 7.78e-02 6.59e-02 7.79e-02 7.79e-02 7.72e-02 7.79e-02 7.84e-02 7.78e-02 6.59e-02 7.79e-02 7.79e-02
5.20000e+02 -1.30927e+00 7.78341e-04 1.73051e+00 6.86e-05 3.44e-05 2.49e-03 1.07e-04 1.19e-03 1.19e-06 2.09e-04 7.34e-02 7.41e-02 7.46e-02 7.40e-02 6.26e-02 7.41e-02 7.41e-02 7.34e-02 7.41e-02 7.46e-02 7.40e-02 6.26e-02 7.41e-02 7.41e-02
5.30000e+02 -1.33472e+00 6.43932e-04 1.76184e+00 1.32e-04 3.59e-05 1.90e-03 1.04e-04 1.05e-03 3.82e-06 2.07e-04 6.98e-02 7.05e-02 7.10e-02 7.04e-02 5.96e-02 7.05e-02 7.05e-02 6.98e-02 7.05e-02 7.10e-02 7.04e-02 5.96e-02 7.05e-02 7.05e-02
5.40000e+02 -1.36049e+00 4.69445e-04 1.96338e+00 5.87e-05 3.20e-05 1.26e-03 1.07e-04 8.88e-04 8.39e-07 1.84e-04 6.64e-02 6.71e-02 6.75e-02 6.69e-02 5.67e-02 6.71e-02 6.71e-02 6.64e-02 6.71e-02 6.75e-02 6.69e-02 5.67e-02 6.71e-02 6.71e-02
5.50000e+02 -1.38546e+00 4.38451e-04 1.99118e+00 5.78e-05 3.02e-05 1.19e-03 1.02e-04 8.14e-04 1.92e-06 2.17e-04 6.32e-02 6.38e-02 6.42e-02 6.37e-02 5.39e-02 6.38e-02 6.38e-02 6.32e-02 6.38e-02 6.42e-02 6.37e-02 5.39e-02 6.38e-02 6.38e-02
5.60000e+02 -1.40886e+00 6.81853e-04 1.65094e+00 2.10e-04 3.08e-05 2.13e-03 1.07e-04 9.27e-04 4.71e-06 1.97e-04 6.01e-02 6.07e-02 6.11e-02 6.06e-02 5.13e-02 6.07e-02 6.07e-02 6.01e-02 6.07e-02 6.11e-02 6.06e-02 5.13e-02 6.07e-02 6.07e-02
5.70000e+02 -1.43024e+00 1.17406e-03 2.35993e+00 2.75e-04 2.75e-05 2.98e-03 1.01e-04 2.49e-03 9.93e-06 1.74e-04 5.72e-02 5.77e-02 5.81e-02 5.76e-02 4.88e-02 5.77e-02 5.78e-02 5.72e-02 5.77e-02 5.81e-02 5.76e-02 4.88e-02 5.77e-02 5.78e-02
5.80000e+02 -1.45690e+00 8.65808e-04 1.70349e+00 5.69e-05 3.07e-05 2.59e-03 1.17e-04 1.54e-03 7.79e-06 2.37e-04 5.44e-02 5.49e-02 5.53e-02 5.48e-02 4.64e-02 5.49e-02 5.49e-02 5.44e-02 5.49e-02 5.53e-02 5.48e-02 4.64e-02 5.49e-02 5.49e-02
5.90000e+02 -1.48198e+00 8.04909e-04 2.16692e+00 1.51e-04 3.01e-05 2.08e-03 1.18e-04 1.65e-03 1.96e-06 1.74e-04 5.17e-02 5.22e-02 5.27e-02 5.21e-02 4.42e-02 5.22e-02 5.23e-02 5.17e-02 5.22e-02 5.27e-02 5.21e-02 4.42e-02 5.22e-02 5.23e-02
6.00000e+02 -1.50083e+00 1.58063e-03 1.30243e+00 1.04e-04 2.42e-05 4.98e-03 1.27e-04 2.67e-03 5.35e-06 1.66e-04 4.92e-02 4.97e-02 5.01e-02 4.96e-02 4.20e-02 4.97e-02 4.97e-02 4.92e-02 4.97e-02 5.01e-02 4.96e-02 4.20e-02 4.97e-02 4.97e-02
6.10000e+02 -1.53324e+00 5.55602e-04 1.80020e+00 8.64e-05 2.52e-05 1.36e-03 9.42e-05 1.21e-03 2.19e-06 1.64e-04 4.68e-02 4.73e-02 4.77e-02 4.72e-02 4.00e-02 4.73e-02 4.73e-02 4.68e-02 4.73e-02 4.77e-02 4.72e-02 4.00e-02 4.73e-02 4.73e-02
6.20000e+02 -1.55909e+00 3.88140e-04 1.92773e+00 5.01e-05 2.55e-05 1.09e-03 1.13e-04 6.60e-04 1.97e-06 2.88e-04 4.45e-02 4.50e-02 4.55e-02 4.49e-02 3.81e-02 4.50e-02 4.50e-02 4.45e-02 4.50e-02 4.55e-02 4.49e-02 3.81e-02 4.50e-02 4.50e-02
6.30000e+02 -1.58305e+00 4.96395e-04 1.90661e+00 1.35e-04 2.18e-05 1.27e-03 1.05e-04 9.54e-04 2.40e-06 1.65e-04 4.24e-02 4.28e-02 4.33e-02 4.27e-02 3.62e-02 4.28e-02 4.28e-02 4.24e-02 4.28e-02 4.33e-02 4.27e-02 3.62e-02 4.28e-02 4.28e-02
6.40000e+02 -1.60789e+00 4.82313e-04 1.55687e+00 1.09e-04 2.44e-05 1.24e-03 9.62e-05 9.40e-04 2.17e-06 1.89e-04 4.03e-02 4.07e-02 4.11e-02 4.06e-02 3.45e-02 4.07e-02 4.07e-02 4.03e-02 4.07e-02 4.11e-02 4.06e-02 3.45e-02 4.07e-02 4.07e-02
6.50000e+02 -1.63054e+00 7.00109e-04 1.44368e+00 7.65e-05 2.20e-05 2.05e-03 1.19e-04 1.23e-03 3.81e-06 1.67e-04 3.83e-02 3.87e-02 3.91e-02 3.86e-02 3.28e-02 3.87e-02 3.87e-02 3.83e-02 3.87e-02 3.91e-02 3.86e-02 3.28e-02 3.87e-02 3.87e-02
6.60000e+02 -1.65846e+00 3.66371e-04 1.82463e+00 6.08e-05 3.09e-05 9.15e-04 1.13e-04 7.13e-04 6.28e-06 1.64e-04 3.65e-02 3.68e-02 3.73e-02 3.68e-02 3.12e-02 3.68e-02 3.69e-02 3.65e-02 3.68e-02 3.73e-02 3.68e-02 3.12e-02 3.68e-02 3.69e-02
6.70000e+02 -1.67918e+00 7.50736e-04 1.96221e+00 1.62e-04 2.82e-05 2.68e-03 9.66e-05 7.87e-04 5.60e-06 2.04e-04 3.47e-02 3.50e-02 3.55e-02 3.50e-02 2.97e-02 3.50e-02 3.51e-02 3.47e-02 3.50e-02 3.55e-02 3.50e-02 2.97e-02 3.50e-02 3.51e-02
6.80000e+02 -1.70801e+00 3.46148e-04 1.72243e+00 1.22e-04 2.95e-05 8.98e-04 1.15e-04 5.66e-04 3.75e-06 2.18e-04 3.30e-02 3.33e-02 3.38e-02 3.33e-02 2.83e-02 3.33e-02 3.34e-02 3.30e-02 3.33e-02 3.38e-02 3.33e-02 2.83e-02 3.33e-02 3.34e-02
6.90000e+02 -1.72996e+00 5.87558e-04 1.90860e+00 4.88e-05 4.02e-05 1.87e-03 1.51e-04 8.25e-04 4.56e-06 1.68e-04 3.14e-02 3.17e-02 3.21e-02 3.16e-02 2.69e-02 3.17e-02 3.17e-02 3.14e-02 3.17e-02 3.21e-02 3.16e-02 2.69e-02 3.17e-02 3.17e-02
