0.000000e+00 9.777633e-03
9.960996e-01 6.699023e-02
1.992199e+00 2.844577e-01
2.988299e+00 3.180621e-01
3.984398e+00 2.891252e-02
4.980498e+00 1.980226e-01
5.976598e+00 3.205204e-01
6.972697e+00 2.102864e-01
7.968797e+00 8.260501e-02
8.964896e+00 1.226821e-01
9.960996e+00 7.390421e-02
1.095710e+01 6.731291e-02
1.195320e+01 5.273212e-02
1.294929e+01 4.684816e-02
1.394539e+01 4.004964e-02
1.494149e+01 3.498963e-02
1.593759e+01 3.074482e-02
1.693369e+01 2.728522e-02
1.792979e+01 2.438368e-02
1.892589e+01 2.194509e-02
1.992199e+01 1.985029e-02
2.091809e+01 1.805597e-02
2.191419e+01 1.648856e-02
2.291029e+01 1.511613e-02
2.390639e+01 1.392272e-02
2.490249e+01 1.287716e-02
2.589859e+01 1.194248e-02
2.689469e+01 1.109220e-02
2.789079e+01 1.034423e-02
2.888689e+01 9.669452e-03
2.988299e+01 9.063038e-03
3.087909e+01 8.515603e-03
3.187519e+01 8.024024e-03
3.287129e+01 7.568071e-03
3.386739e+01 7.150004e-03
3.486349e+01 6.778033e-03
3.585959e+01 6.430387e-03
3.685569e+01 6.105493e-03
3.785179e+01 5.812706e-03
3.884788e+01 5.538374e-03
3.984398e+01 5.293850e-03
4.084008e+01 5.056814e-03
4.183618e+01 4.843593e-03
4.283228e+01 4.641673e-03
4.382838e+01 4.456341e-03
4.482448e+01 4.279764e-03
4.582058e+01 4.116278e-03
4.681668e+01 3.959408e-03
4.781278e+01 3.818464e-03
4.880888e+01 3.683779e-03
4.980498e+01 3.555565e-03
5.080108e+01 3.441134e-03
5.179718e+01 3.325170e-03
5.279328e+01 3.219393e-03
5.378938e+01 3.124511e-03
5.478548e+01 3.023936e-03
5.578158e+01 2.934468e-03
5.677768e+01 2.851202e-03
5.777378e+01 2.768896e-03
5.876988e+01 2.688840e-03
5.976598e+01 2.620617e-03
6.076208e+01 2.556117e-03
6.175818e+01 2.489907e-03
6.275428e+01 2.429329e-03
6.375038e+01 2.372455e-03
6.474647e+01 2.316898e-03
6.574257e+01 2.262596e-03
6.673867e+01 2.210518e-03
6.773477e+01 2.163487e-03
6.873087e+01 2.117029e-03
6.972697e+01 2.072333e-03
7.072307e+01 2.025679e-03
7.171917e+01 1.983668e-03
7.271527e+01 1.949159e-03
7.371137e+01 1.915493e-03
7.470747e+01 1.879333e-03
7.570357e+01 1.850877e-03
7.669967e+01 1.812543e-03
7.769577e+01 1.782933e-03
7.869187e+01 1.753200e-03
7.968797e+01 1.727233e-03
8.068407e+01 1.697855e-03
8.168017e+01 1.671604e-03
8.267627e+01 1.646537e-03
8.367237e+01 1.623740e-03
8.466847e+01 1.600344e-03
8.566457e+01 1.576205e-03
8.666067e+01 1.555892e-03
8.765677e+01 1.535510e-03
8.865287e+01 1.517501e-03
8.964896e+01 1.501396e-03
9.064506e+01 1.484515e-03
9.164116e+01 1.468672e-03
9.263726e+01 1.452602e-03
9.363336e+01 1.436793e-03
9.462946e+01 1.421152e-03
9.562556e+01 1.408567e-03
9.662166e+01 1.393882e-03
9.761776e+01 1.380717e-03
9.861386e+01 1.367718e-03
9.960996e+01 1.356900e-03
1.006061e+02 1.345849e-03
1.016022e+02 1.338697e-03
1.025983e+02 1.325940e-03
1.035944e+02 1.314959e-03
1.045905e+02 1.309665e-03
1.055866e+02 1.300839e-03
1.065827e+02 1.294009e-03
1.075788e+02 1.288272e-03
1.085749e+02 1.276773e-03
1.095710e+02 1.268206e-03
1.105671e+02 1.265836e-03
1.115632e+02 1.265264e-03
1.125593e+02 1.259148e-03
1.135554e+02 1.252156e-03
1.145515e+02 1.247273e-03
1.155476e+02 1.240966e-03
1.165437e+02 1.237924e-03
1.175398e+02 1.237318e-03
1.185359e+02 1.234005e-03
1.195320e+02 1.233644e-03
1.205281e+02 1.232054e-03
1.215242e+02 1.230878e-03
1.225203e+02 1.229985e-03
1.235164e+02 1.230395e-03
