0.000000e+00 1.408487e+01
9.960996e-01 5.715663e+00
1.992199e+00 3.787657e+00
2.988299e+00 2.693761e+00
3.984398e+00 1.442421e+00
4.980498e+00 1.427265e+00
5.976598e+00 6.441213e-01
6.972697e+00 2.647049e-01
7.968797e+00 1.099752e-01
8.964896e+00 1.056809e-01
9.960996e+00 6.539074e-02
1.095710e+01 5.398207e-02
1.195320e+01 4.234236e-02
1.294929e+01 3.571507e-02
1.394539e+01 3.025091e-02
1.494149e+01 2.584367e-02
1.593759e+01 2.236682e-02
1.693369e+01 1.962254e-02
1.792979e+01 1.734328e-02
1.892589e+01 1.543252e-02
1.992199e+01 1.386205e-02
2.091809e+01 1.252345e-02
2.191419e+01 1.136850e-02
2.291029e+01 1.034956e-02
2.390639e+01 9.514204e-03
2.490249e+01 8.745897e-03
2.589859e+01 8.053422e-03
2.689469e+01 7.475563e-03
2.789079e+01 6.970638e-03
2.888689e+01 6.520071e-03
2.988299e+01 6.088382e-03
3.087909e+01 5.711123e-03
3.187519e+01 5.356007e-03
3.287129e+01 5.062581e-03
3.386739e+01 4.773597e-03
3.486349e+01 4.515234e-03
3.585959e+01 4.263438e-03
3.685569e+01 4.049352e-03
3.785179e+01 3.873658e-03
3.884788e+01 3.688429e-03
3.984398e+01 3.504536e-03
4.084008e+01 3.355511e-03
4.183618e+01 3.206696e-03
4.283228e+01 3.063617e-03
4.382838e+01 2.949516e-03
4.482448e+01 2.832999e-03
4.582058e+01 2.713693e-03
4.681668e+01 2.601095e-03
4.781278e+01 2.506213e-03
4.880888e+01 2.426033e-03
4.980498e+01 2.346987e-03
5.080108e+01 2.264101e-03
5.179718e+01 2.192145e-03
5.279328e+01 2.120276e-03
5.378938e+01 2.050527e-03
5.478548e+01 1.988596e-03
5.578158e+01 1.936111e-03
5.677768e+01 1.879680e-03
5.777378e+01 1.815989e-03
5.876988e+01 1.771235e-03
5.976598e+01 1.719366e-03
6.076208e+01 1.677908e-03
6.175818e+01 1.637306e-03
6.275428e+01 1.587389e-03
6.375038e+01 1.552400e-03
6.474647e+01 1.518821e-03
6.574257e+01 1.478334e-03
6.673867e+01 1.445036e-03
6.773477e+01 1.417660e-03
6.873087e+01 1.390183e-03
6.972697e+01 1.356655e-03
7.072307e+01 1.336065e-03
7.171917e+01 1.299000e-03
7.271527e+01 1.269360e-03
7.371137e+01 1.253878e-03
7.470747e+01 1.237437e-03
7.570357e+01 1.209846e-03
7.669967e+01 1.182625e-03
7.769577e+01 1.162228e-03
7.869187e+01 1.142396e-03
7.968797e+01 1.124920e-03
8.068407e+01 1.115387e-03
8.168017e+01 1.092633e-03
8.267627e+01 1.083578e-03
8.367237e+01 1.065969e-03
8.466847e+01 1.044274e-03
8.566457e+01 1.033031e-03
8.666067e+01 1.018185e-03
8.765677e+01 1.002533e-03
8.865287e+01 9.888045e-04
8.964896e+01 9.827359e-04
9.064506e+01 9.723795e-04
9.164116e+01 9.667665e-04
9.263726e+01 9.574000e-04
9.363336e+01 9.426459e-04
9.462946e+01 9.227593e-04
9.562556e+01 9.191945e-04
9.662166e+01 9.124135e-04
9.761776e+01 9.008311e-04
9.861386e+01 8.870530e-04
9.960996e+01 8.903268e-04
1.006061e+02 8.834730e-04
1.016022e+02 8.769696e-04
1.025983e+02 8.723287e-04
1.035944e+02 8.588342e-04
1.045905e+02 8.573377e-04
1.055866e+02 8.526585e-04
1.065827e+02 8.488344e-04
1.075788e+02 8.479791e-04
1.085749e+02 8.354654e-04
1.095710e+02 8.253913e-04
1.105671e+02 8.187015e-04
1.115632e+02 8.169063e-04
1.125593e+02 8.194158e-04
1.135554e+02 8.186188e-04
1.145515e+02 8.152774e-04
1.155476e+02 8.074926e-04
1.165437e+02 8.091820e-04
1.175398e+02 8.170453e-04
1.185359e+02 8.079006e-04
1.195320e+02 8.072905e-04
1.205281e+02 8.064822e-04
1.215242e+02 8.150939e-04
1.225203e+02 8.128246e-04
1.235164e+02 8.029683e-04
