# Time t, Angular Momentum
0.000000e+00,9.770887e-02,9.770887e-02,0.000000e+00
4.040404e-03,9.771363e-02,9.768541e-02,2.822012e-05
8.080808e-03,9.771945e-02,9.766692e-02,5.253034e-05
1.212121e-02,9.772679e-02,9.765355e-02,7.324541e-05
1.616162e-02,9.773573e-02,9.764549e-02,9.023480e-05
2.020202e-02,9.774666e-02,9.764276e-02,1.038942e-04
2.424242e-02,9.775876e-02,9.764515e-02,1.136086e-04
2.828283e-02,9.777285e-02,9.765220e-02,1.206466e-04
3.232323e-02,9.778824e-02,9.766385e-02,1.243885e-04
3.636364e-02,9.780482e-02,9.767934e-02,1.254822e-04
4.040404e-02,9.782130e-02,9.769854e-02,1.227563e-04
4.444444e-02,9.783828e-02,9.772068e-02,1.175983e-04
4.848485e-02,9.785457e-02,9.774536e-02,1.092071e-04
5.252525e-02,9.786985e-02,9.777196e-02,9.789265e-05
5.656566e-02,9.788293e-02,9.780005e-02,8.288259e-05
6.060606e-02,9.789529e-02,9.782928e-02,6.601110e-05
6.464646e-02,9.790476e-02,9.785919e-02,4.556950e-05
6.868687e-02,9.791168e-02,9.788951e-02,2.217165e-05
7.272727e-02,9.791683e-02,9.792009e-02,-3.255089e-06
7.676768e-02,9.791842e-02,9.795057e-02,-3.214763e-05
8.080808e-02,9.791795e-02,9.798108e-02,-6.312970e-05
8.484848e-02,9.791538e-02,9.801146e-02,-9.608315e-05
8.888889e-02,9.791009e-02,9.804176e-02,-1.316676e-04
9.292929e-02,9.790245e-02,9.807198e-02,-1.695326e-04
9.696970e-02,9.789330e-02,9.810229e-02,-2.089937e-04
1.010101e-01,9.788350e-02,9.813278e-02,-2.492850e-04
1.050505e-01,9.787180e-02,9.816369e-02,-2.918844e-04
1.090909e-01,9.785911e-02,9.819492e-02,-3.358102e-04
1.131313e-01,9.784654e-02,9.822677e-02,-3.802362e-04
1.171717e-01,9.783318e-02,9.825920e-02,-4.260256e-04
1.212121e-01,9.782025e-02,9.829234e-02,-4.720837e-04
1.252525e-01,9.780739e-02,9.832621e-02,-5.188221e-04
1.292929e-01,9.779527e-02,9.836058e-02,-5.653095e-04
1.333333e-01,9.778407e-02,9.839558e-02,-6.115092e-04
1.373737e-01,9.777386e-02,9.843101e-02,-6.571445e-04
1.414141e-01,9.776469e-02,9.846665e-02,-7.019667e-04
1.454545e-01,9.775726e-02,9.850237e-02,-7.451074e-04
1.494949e-01,9.775099e-02,9.853779e-02,-7.867934e-04
1.535354e-01,9.774608e-02,9.857279e-02,-8.267122e-04
1.575758e-01,9.774253e-02,9.860683e-02,-8.643018e-04
1.616162e-01,9.774062e-02,9.863982e-02,-8.991919e-04
1.656566e-01,9.774012e-02,9.867118e-02,-9.310599e-04
1.696970e-01,9.774105e-02,9.870057e-02,-9.595193e-04
1.737374e-01,9.774335e-02,9.872757e-02,-9.842245e-04
1.777778e-01,9.774670e-02,9.875190e-02,-1.005191e-03
1.818182e-01,9.775119e-02,9.877294e-02,-1.021747e-03
1.858586e-01,9.775734e-02,9.879037e-02,-1.033032e-03
1.898990e-01,9.776399e-02,9.880384e-02,-1.039853e-03
1.939394e-01,9.777108e-02,9.881272e-02,-1.041641e-03
1.979798e-01,9.777918e-02,9.881675e-02,-1.037574e-03
2.020202e-01,9.778781e-02,9.881549e-02,-1.027676e-03
2.060606e-01,9.779634e-02,9.880851e-02,-1.012171e-03
2.101010e-01,9.780543e-02,9.879542e-02,-9.899912e-04
2.141414e-01,9.781361e-02,9.877580e-02,-9.621885e-04
2.181818e-01,9.782236e-02,9.874938e-02,-9.270264e-04
2.222222e-01,9.783056e-02,9.871579e-02,-8.852249e-04
2.262626e-01,9.783754e-02,9.867457e-02,-8.370187e-04
2.303030e-01,9.784451e-02,9.862565e-02,-7.811366e-04
2.343434e-01,9.785086e-02,9.856853e-02,-7.176735e-04
2.383838e-01,9.785660e-02,9.850299e-02,-6.463798e-04
2.424242e-01,9.786061e-02,9.842875e-02,-5.681347e-04
2.464646e-01,9.786453e-02,9.834562e-02,-4.810933e-04
2.505051e-01,9.786746e-02,9.825329e-02,-3.858395e-04
2.545455e-01,9.786983e-02,9.815169e-02,-2.818648e-04
2.585859e-01,9.787147e-02,9.804053e-02,-1.690574e-04
2.626263e-01,9.787218e-02,9.791970e-02,-4.751794e-05
2.666667e-01,9.787145e-02,9.778884e-02,8.261018e-05
2.707071e-01,9.787080e-02,9.764795e-02,2.228525e-04
2.747475e-01,9.786910e-02,9.749684e-02,3.722571e-04
2.787879e-01,9.786734e-02,9.733538e-02,5.319528e-04
2.828283e-01,9.786535e-02,9.716348e-02,7.018670e-04
2.868687e-01,9.786265e-02,9.698086e-02,8.817818e-04
2.909091e-01,9.785914e-02,9.678752e-02,1.071619e-03
2.949495e-01,9.785564e-02,9.658344e-02,1.272198e-03
2.989899e-01,9.785152e-02,9.636848e-02,1.483046e-03
3.030303e-01,9.784651e-02,9.614249e-02,1.704026e-03
3.070707e-01,9.784102e-02,9.590568e-02,1.935352e-03
3.111111e-01,9.783487e-02,9.565778e-02,2.177088e-03
3.151515e-01,9.782757e-02,9.539910e-02,2.428476e-03
3.191919e-01,9.781916e-02,9.512956e-02,2.689598e-03
3.232323e-01,9.780990e-02,9.484930e-02,2.960607e-03
3.272727e-01,9.779920e-02,9.455860e-02,3.240610e-03
3.313131e-01,9.778725e-02,9.425765e-02,3.529591e-03
3.353535e-01,9.777311e-02,9.394667e-02,3.826447e-03
3.393939e-01,9.775805e-02,9.362618e-02,4.131874e-03
3.434343e-01,9.774135e-02,9.329657e-02,4.444774e-03
3.474747e-01,9.772299e-02,9.295836e-02,4.764631e-03
3.515152e-01,9.770390e-02,9.261214e-02,5.091760e-03
3.555556e-01,9.768382e-02,9.225877e-02,5.425056e-03
3.595960e-01,9.766355e-02,9.189873e-02,5.764816e-03
3.636364e-01,9.764293e-02,9.153315e-02,6.109782e-03
3.676768e-01,9.762304e-02,9.116256e-02,6.460475e-03
3.717172e-01,9.760329e-02,9.078778e-02,6.815508e-03
3.757576e-01,9.758469e-02,9.040945e-02,7.175244e-03
3.797980e-01,9.756719e-02,9.002810e-02,7.539084e-03
3.838384e-01,9.755019e-02,8.964393e-02,7.906267e-03
3.878788e-01,9.753487e-02,8.925702e-02,8.277856e-03
3.919192e-01,9.751946e-02,8.886674e-02,8.652715e-03
3.959596e-01,9.750481e-02,8.847220e-02,9.032607e-03
4.000000e-01,9.748884e-02,8.807247e-02,9.416360e-03
