6.064651e-01 2.063531e-03
6.104807e-01 2.595132e-03
6.144964e-01 3.126481e-03
6.185120e-01 3.640522e-03
6.225277e-01 4.114031e-03
6.265434e-01 4.536483e-03
6.305590e-01 4.883113e-03
6.345747e-01 5.145464e-03
6.385904e-01 5.314546e-03
6.426060e-01 5.381710e-03
6.466217e-01 5.330103e-03
6.506373e-01 5.161883e-03
6.546530e-01 4.878682e-03
6.586687e-01 4.477165e-03
6.626843e-01 3.963930e-03
6.667000e-01 3.351796e-03
6.707157e-01 2.632581e-03
6.747313e-01 1.837350e-03
6.787470e-01 9.662190e-04
6.827627e-01 4.362394e-05
6.867783e-01 -9.298959e-04
6.907940e-01 -1.933561e-03
6.948096e-01 -2.936856e-03
6.988253e-01 -3.939303e-03
7.028410e-01 -4.916755e-03
7.068566e-01 -5.862103e-03
7.108723e-01 -6.752374e-03
7.148880e-01 -7.581764e-03
7.189036e-01 -8.336114e-03
7.229193e-01 -9.006258e-03
7.269349e-01 -9.590278e-03
7.309506e-01 -1.006470e-02
7.349663e-01 -1.043554e-02
7.389819e-01 -1.069900e-02
7.429976e-01 -1.086004e-02
7.470133e-01 -1.090564e-02
7.510289e-01 -1.084828e-02
7.550446e-01 -1.069559e-02
7.590602e-01 -1.044574e-02
7.630759e-01 -1.010936e-02
7.670916e-01 -9.690054e-03
7.711072e-01 -9.206826e-03
7.751229e-01 -8.666312e-03
7.791386e-01 -8.081756e-03
7.831542e-01 -7.454935e-03
7.871699e-01 -6.813214e-03
7.911855e-01 -6.162339e-03
7.952012e-01 -5.506606e-03
7.992169e-01 -4.878258e-03
8.032325e-01 -4.273597e-03
8.072482e-01 -3.716926e-03
8.112639e-01 -3.195942e-03
8.152795e-01 -2.751501e-03
8.192952e-01 -2.366506e-03
8.233108e-01 -2.051102e-03
8.273265e-01 -1.834859e-03
8.313422e-01 -1.689834e-03
8.353578e-01 -1.647842e-03
8.393735e-01 -1.687848e-03
8.433892e-01 -1.839138e-03
8.474048e-01 -2.070661e-03
8.514205e-01 -2.391653e-03
8.554361e-01 -2.800881e-03
8.594518e-01 -3.285821e-03
8.634675e-01 -3.839920e-03
8.674831e-01 -4.439028e-03
8.714988e-01 -5.104565e-03
8.755145e-01 -5.785058e-03
8.795301e-01 -6.491801e-03
8.835458e-01 -7.198541e-03
8.875614e-01 -7.895705e-03
8.915771e-01 -8.548825e-03
8.955928e-01 -9.158014e-03
8.996084e-01 -9.684459e-03
9.036241e-01 -1.010783e-02
9.076398e-01 -1.042641e-02
9.116554e-01 -1.060041e-02
9.156711e-01 -1.061633e-02
9.196867e-01 -1.042941e-02
9.237024e-01 -1.003897e-02
9.277181e-01 -9.424246e-03
9.317337e-01 -8.542222e-03
9.357494e-01 -7.363562e-03
9.397651e-01 -5.907312e-03
9.437807e-01 -4.108654e-03
9.477964e-01 -1.962751e-03
9.518120e-01 5.521146e-04
9.558277e-01 3.455719e-03
9.598434e-01 6.764407e-03
9.638590e-01 1.049374e-02
9.678747e-01 1.467794e-02
9.718904e-01 1.931882e-02
9.759060e-01 2.444054e-02
9.799217e-01 3.005163e-02
9.839373e-01 3.617692e-02
9.879530e-01 4.279831e-02
9.919687e-01 4.993996e-02
9.959843e-01 5.764009e-02
1.000000e+00 6.585934e-02
